#BLASTP
#Strictness for accepting hits was >= 65% sequence identity with >= 65% alignment length of input sequence length
#query	subject	identity	length	mismatches	gaps	alignment start query	alignment end query	alignment start subject	alignment end subject	evalue	bitscore	PASS minimum identity	PASS minimum alignment length	genome	sequence (number)	original sequence name	start coordinate	end coordinate	mRNA length (bp)	protein length (aa)	mRNA identifier	mRNA name	mRNA node identifier	homology group node identifier	gene identifier	gene name	gene node identifier

##sequence 1,>NP_001078563.1 FLC [organism=Arabidopsis thaliana] [GeneID=830878], 167 length
NP_001154703.1	BroT13.C06g19550.1_genome_5	42.778	180	86	4	1	164	1	179	9.98e-33	120	FAIL	PASS	5	
NP_001154703.1	bro6G02333.1_genome_2	42.778	180	86	4	1	164	1	179	9.98e-33	120	FAIL	PASS	2	
NP_001154703.1	rna-XM_013735133.1_genome_1	42.778	180	86	4	1	164	1	179	9.98e-33	120	FAIL	PASS	1	
NP_001154703.1	BroT21.C09g29540.1_genome_13	39.665	179	99	3	1	172	1	177	1.08e-32	120	FAIL	PASS	13	
NP_001154703.1	BroT17.C09g31920.1_genome_12	39.665	179	99	3	1	172	1	177	1.08e-32	120	FAIL	PASS	12	
NP_001154703.1	BroT12.C09g31350.1_genome_9	39.665	179	99	3	1	172	1	177	1.08e-32	120	FAIL	PASS	9	
NP_001154703.1	BroT19.C09g30640.1_genome_8	39.665	179	99	3	1	172	1	177	1.08e-32	120	FAIL	PASS	8	
NP_001154703.1	BroT07.C09g30610.1_genome_4	39.665	179	99	3	1	172	1	177	1.08e-32	120	FAIL	PASS	4	
NP_001154703.1	BroT02.C09g31240.1_genome_3	39.665	179	99	3	1	172	1	177	1.08e-32	120	FAIL	PASS	3	
NP_001154703.1	BroT22.C01g50970.1_genome_15	42.012	169	90	1	1	161	1	169	1.22e-32	120	FAIL	PASS	15	
NP_001154703.1	BroT21.C01g51630.1_genome_13	42.012	169	90	1	1	161	1	169	1.22e-32	120	FAIL	PASS	13	
NP_001154703.1	BroT17.C01g52680.1_genome_12	42.012	169	90	1	1	161	1	169	1.22e-32	120	FAIL	PASS	12	
NP_001154703.1	BroT08.C01g52300.1_genome_11	42.012	169	90	1	1	161	1	169	1.22e-32	120	FAIL	PASS	11	
NP_001154703.1	BroT13.C01g50810.1_genome_5	42.012	169	90	1	1	161	1	169	1.22e-32	120	FAIL	PASS	5	
NP_001154703.1	rna-XM_013784137.1_genome_1	42.012	169	90	1	1	161	1	169	1.22e-32	120	FAIL	PASS	1	
NP_001154703.1	BroT19.C01g51340.1_genome_8	42.012	169	90	1	1	161	1	169	1.26e-32	120	FAIL	PASS	8	
NP_001154703.1	BroT24.C01g49280.1_genome_7	42.012	169	90	1	1	161	1	169	1.26e-32	120	FAIL	PASS	7	
NP_001154703.1	BroT07.C01g51840.1_genome_4	42.012	169	90	1	1	161	1	169	1.26e-32	120	FAIL	PASS	4	
NP_001154703.1	bro0G00329.1_genome_2	42.012	169	90	1	1	161	1	169	1.26e-32	120	FAIL	PASS	2	
NP_001154703.1	BolO_1g58150.1_genome_14	42.012	169	90	1	1	161	1	169	1.32e-32	120	FAIL	PASS	14	
NP_001154703.1	BroT10.C01g51800.1_genome_10	42.012	169	90	1	1	161	1	169	1.32e-32	120	FAIL	PASS	10	
NP_001154703.1	BroT06.C01g50450.1_genome_6	42.012	169	90	1	1	161	1	169	1.32e-32	120	FAIL	PASS	6	
NP_001154703.1	BroT02.C01g51380.1_genome_3	42.012	169	90	1	1	161	1	169	1.32e-32	120	FAIL	PASS	3	
NP_001154703.1	rna-XM_013754214.1_genome_1	41.573	178	84	3	1	160	1	176	1.42e-32	120	FAIL	PASS	1	
NP_001154703.1	BroT12.C01g52730.1_genome_9	42.012	169	90	1	1	161	1	169	2.45e-32	119	FAIL	PASS	9	
NP_001154703.1	BroT19.C08g35650.1_genome_8	41.848	184	82	3	1	164	10	188	4.78e-32	124	FAIL	PASS	8	
NP_001154703.1	BroT22.C02g43790.1_genome_15	43.195	169	86	4	1	160	1	168	6.11e-32	119	FAIL	PASS	15	
NP_001154703.1	BroT21.C05g34440.1_genome_13	43.195	169	86	4	1	160	1	168	6.11e-32	119	FAIL	PASS	13	
NP_001154703.1	BroT08.C02g44910.1_genome_11	43.195	169	86	4	1	160	1	168	6.11e-32	119	FAIL	PASS	11	
NP_001154703.1	BroT13.C02g45300.1_genome_5	43.195	169	86	4	1	160	1	168	6.11e-32	119	FAIL	PASS	5	
NP_001154703.1	BroT07.C02g45610.1_genome_4	43.195	169	86	4	1	160	1	168	6.11e-32	119	FAIL	PASS	4	
NP_001154703.1	BolO_2g53420.1_genome_14	43.452	168	87	3	1	160	1	168	6.34e-32	119	FAIL	PASS	14	
NP_001154703.1	BroT10.C02g44440.1_genome_10	43.452	168	87	3	1	160	1	168	6.34e-32	119	FAIL	PASS	10	
NP_001154703.1	BroT06.C02g42860.1_genome_6	43.452	168	87	3	1	160	1	168	6.34e-32	119	FAIL	PASS	6	
NP_001154703.1	BroT02.C02g44330.1_genome_3	43.452	168	87	3	1	160	1	168	6.34e-32	119	FAIL	PASS	3	
NP_001154703.1	BroT24.C02g44380.1_genome_7	43.195	169	86	4	1	160	1	168	6.44e-32	119	FAIL	PASS	7	
NP_001154703.1	bro2G05088.1_genome_2	43.195	169	86	4	1	160	1	168	6.44e-32	119	FAIL	PASS	2	
NP_001154703.1	BroT12.C02g44670.1_genome_9	43.195	169	86	4	1	160	1	168	6.73e-32	119	FAIL	PASS	9	
NP_001154703.1	BolO_3g72300.2_genome_14	38.824	170	94	1	1	160	1	170	8.92e-32	119	FAIL	PASS	14	
NP_001154703.1	BroT17.C03g30530.1_genome_12	38.889	180	100	4	1	172	1	178	8.94e-32	117	FAIL	PASS	12	
NP_001154703.1	BroT12.C03g65470.1_genome_9	38.012	171	95	1	1	160	1	171	1.18e-31	117	FAIL	PASS	9	
NP_001154703.1	BroT06.C03g62050.1_genome_6	38.012	171	95	1	1	160	1	171	1.18e-31	117	FAIL	PASS	6	
NP_001154703.1	bro3G03659.1_genome_2	38.012	171	95	1	1	160	1	171	1.18e-31	117	FAIL	PASS	2	
NP_001154703.1	BroT02.C03g16410.1_genome_3	39.884	173	94	2	1	164	1	172	1.34e-31	116	FAIL	PASS	3	
NP_001154703.1	BroT07.C03g65000.1_genome_4	38.012	171	95	1	1	160	1	171	1.37e-31	117	FAIL	PASS	4	
NP_001154703.1	rna-XM_013770438.1_genome_1	38.012	171	95	1	1	160	1	171	1.37e-31	117	FAIL	PASS	1	
NP_001154703.1	BroT13.C03g63980.1_genome_5	38.012	171	95	1	1	160	1	171	1.47e-31	117	FAIL	PASS	5	
NP_001154703.1	BroT13.C04g29010.1_genome_5	40.556	180	90	3	1	164	1	179	1.53e-31	117	FAIL	PASS	5	
NP_001154703.1	BroT17.C03g64700.1_genome_12	38.012	171	95	1	1	160	1	171	1.64e-31	117	FAIL	PASS	12	
NP_001154703.1	BroT08.C03g64020.1_genome_11	38.012	171	95	1	1	160	1	171	1.64e-31	117	FAIL	PASS	11	
NP_001154703.1	BroT10.C03g65150.1_genome_10	38.012	171	95	1	1	160	1	171	1.64e-31	117	FAIL	PASS	10	
NP_001154703.1	BroT19.C03g64750.1_genome_8	38.012	171	95	1	1	160	1	171	1.64e-31	117	FAIL	PASS	8	
NP_001154703.1	BroT02.C03g64350.1_genome_3	38.012	171	95	1	1	160	1	171	1.64e-31	117	FAIL	PASS	3	
NP_001154703.1	bro4G03373.1_genome_2	40.556	180	90	3	1	164	8	186	1.64e-31	118	FAIL	PASS	2	
NP_001154703.1	BroT22.C04g29330.1_genome_15	40.556	180	90	3	1	164	8	186	1.91e-31	117	FAIL	PASS	15	
NP_001154703.1	BroT17.C04g30650.1_genome_12	40.556	180	90	3	1	164	8	186	1.91e-31	117	FAIL	PASS	12	
NP_001154703.1	BroT12.C04g29790.1_genome_9	40.556	180	90	3	1	164	8	186	1.91e-31	117	FAIL	PASS	9	
NP_001154703.1	BroT24.C04g27610.1_genome_7	40.556	180	90	3	1	164	8	186	1.91e-31	117	FAIL	PASS	7	
NP_001154703.1	BroT02.C04g28860.1_genome_3	40.556	180	90	3	1	164	8	186	1.91e-31	117	FAIL	PASS	3	
NP_001154703.1	rna-XM_013778587.1_genome_1	40.556	180	90	3	1	164	8	186	1.91e-31	117	FAIL	PASS	1	
NP_001154703.1	BroT17.C03g64310.1_genome_12	38.012	171	95	1	1	160	1	171	1.92e-31	117	FAIL	PASS	12	
NP_001154703.1	BolO_4g33870.1_genome_14	40.556	180	90	3	1	164	1	179	1.93e-31	117	FAIL	PASS	14	
NP_001154703.1	BroT21.C04g24940.1_genome_13	40.556	180	90	3	1	164	1	179	1.93e-31	117	FAIL	PASS	13	
NP_001154703.1	BroT08.C04g28990.1_genome_11	40.556	180	90	3	1	164	1	179	1.93e-31	117	FAIL	PASS	11	
NP_001154703.1	BroT10.C04g29470.1_genome_10	40.556	180	90	3	1	164	1	179	1.93e-31	117	FAIL	PASS	10	
NP_001154703.1	BroT19.C04g29540.1_genome_8	40.556	180	90	3	1	164	1	179	1.93e-31	117	FAIL	PASS	8	
NP_001154703.1	BroT06.C04g27560.1_genome_6	40.556	180	90	3	1	164	1	179	1.93e-31	117	FAIL	PASS	6	
NP_001154703.1	BroT22.C03g64780.1_genome_15	38.012	171	95	1	1	160	1	171	2.16e-31	117	FAIL	PASS	15	
NP_001154703.1	BroT21.C03g62820.1_genome_13	38.012	171	95	1	1	160	1	171	2.16e-31	117	FAIL	PASS	13	
NP_001154703.1	BroT24.C03g61900.1_genome_7	38.012	171	95	1	1	160	1	171	2.16e-31	117	FAIL	PASS	7	
NP_001154703.1	BroT13.C07g45460.1_genome_5	47.973	148	65	4	1	139	1	145	4.59e-31	115	FAIL	PASS	5	
NP_001154703.1	rna-XM_013771345.1_genome_1	38.333	180	101	4	1	172	2	179	6.18e-31	115	FAIL	PASS	1	
NP_001154703.1	BroT07.C03g31120.1_genome_4	38.333	180	101	4	1	172	14	191	6.29e-31	115	FAIL	PASS	4	
NP_001154703.1	BroT10.C02g48060.1_genome_10	42.282	149	78	2	1	141	1	149	7.22e-31	115	FAIL	PASS	10	
NP_001154703.1	BroT07.C02g49080.1_genome_4	42.282	149	78	2	1	141	1	149	7.22e-31	115	FAIL	PASS	4	
NP_001154703.1	BroT12.C09g51510.1_genome_9	41.714	175	88	3	1	161	1	175	7.55e-31	116	FAIL	PASS	9	
NP_001154703.1	BolO_2g65910.1_genome_14	56.863	102	44	0	63	164	1	102	7.91e-31	112	FAIL	FAIL	14	
NP_001154703.1	BroT10.C02g54920.1_genome_10	56.863	102	44	0	63	164	1	102	7.91e-31	112	FAIL	FAIL	10	
NP_001154703.1	BroT12.C02g56130.1_genome_9	56.863	102	44	0	63	164	1	102	7.91e-31	112	FAIL	FAIL	9	
NP_001154703.1	BroT19.C02g55100.1_genome_8	56.863	102	44	0	63	164	1	102	7.91e-31	112	FAIL	FAIL	8	
NP_001154703.1	rna-XM_013764733.1_genome_1	56.863	102	44	0	63	164	1	102	7.91e-31	112	FAIL	FAIL	1	
NP_001154703.1	BroT19.C03g26710.1_genome_8	41.667	168	89	3	1	160	1	167	8.65e-31	113	FAIL	PASS	8	
NP_001154703.1	BroT22.C03g16740.1_genome_15	43.210	162	82	2	1	153	1	161	8.93e-31	114	FAIL	PASS	15	
NP_001154703.1	BolO_3g18280.1_genome_14	43.210	162	82	2	1	153	1	161	8.93e-31	114	FAIL	PASS	14	
NP_001154703.1	BroT21.C03g16320.1_genome_13	43.210	162	82	2	1	153	1	161	8.93e-31	114	FAIL	PASS	13	
NP_001154703.1	BroT17.C03g16620.1_genome_12	43.210	162	82	2	1	153	1	161	8.93e-31	114	FAIL	PASS	12	
NP_001154703.1	BroT08.C03g16310.1_genome_11	43.210	162	82	2	1	153	1	161	8.93e-31	114	FAIL	PASS	11	
NP_001154703.1	BroT10.C03g17110.1_genome_10	43.210	162	82	2	1	153	1	161	8.93e-31	114	FAIL	PASS	10	
NP_001154703.1	BroT24.C03g16460.1_genome_7	43.210	162	82	2	1	153	1	161	8.93e-31	114	FAIL	PASS	7	
NP_001154703.1	BroT06.C03g16170.1_genome_6	43.210	162	82	2	1	153	1	161	8.93e-31	114	FAIL	PASS	6	
NP_001154703.1	BroT13.C03g16840.1_genome_5	43.210	162	82	2	1	153	1	161	8.93e-31	114	FAIL	PASS	5	
NP_001154703.1	BroT07.C03g16840.1_genome_4	43.210	162	82	2	1	153	1	161	8.93e-31	114	FAIL	PASS	4	
NP_001154703.1	bro5G08026.1_genome_2	43.210	162	82	2	1	153	1	161	8.93e-31	114	FAIL	PASS	2	
NP_001154703.1	BroT22.C03g16750.1_genome_15	39.306	173	95	2	1	164	1	172	9.12e-31	114	FAIL	PASS	15	
NP_001154703.1	BolO_3g18290.1_genome_14	39.306	173	95	2	1	164	1	172	9.12e-31	114	FAIL	PASS	14	
NP_001154703.1	BroT21.C03g16330.1_genome_13	39.306	173	95	2	1	164	1	172	9.12e-31	114	FAIL	PASS	13	
NP_001154703.1	BroT08.C03g16320.1_genome_11	39.306	173	95	2	1	164	1	172	9.12e-31	114	FAIL	PASS	11	
NP_001154703.1	BroT10.C03g17120.1_genome_10	39.306	173	95	2	1	164	1	172	9.12e-31	114	FAIL	PASS	10	
NP_001154703.1	BroT24.C03g16470.1_genome_7	39.306	173	95	2	1	164	1	172	9.12e-31	114	FAIL	PASS	7	
NP_001154703.1	BroT06.C03g16180.1_genome_6	39.306	173	95	2	1	164	1	172	9.12e-31	114	FAIL	PASS	6	
NP_001154703.1	BroT13.C03g16850.1_genome_5	39.306	173	95	2	1	164	1	172	9.12e-31	114	FAIL	PASS	5	
NP_001154703.1	BroT07.C03g16850.1_genome_4	39.306	173	95	2	1	164	1	172	9.12e-31	114	FAIL	PASS	4	
NP_001154703.1	bro5G08025.1_genome_2	39.306	173	95	2	1	164	1	172	9.12e-31	114	FAIL	PASS	2	
NP_001154703.1	BolO_7g54180.1_genome_14	47.973	148	65	4	1	139	1	145	9.12e-31	114	FAIL	PASS	14	

##sequence 3,>NP_001190272.1 FLC [organism=Arabidopsis thaliana] [GeneID=830878], 182 length
NP_001190272.1	BroT24.C03g04420.1_genome_7	76.768	198	29	4	1	182	1	197	1.22e-95	279	PASS	PASS	7	3	GWHDTYK00000003	2219793	2222914	3122	197	BroT24.C03g04420.1	-	80670801	0	BroT24.C03g04420	-	80670800
NP_001190272.1	BroT06.C03g04460.1_genome_6	76.768	198	29	4	1	182	1	197	1.22e-95	279	PASS	PASS	6	3	GWHDTYJ00000003	2272929	2276050	3122	197	BroT06.C03g04460.1	-	80080880	0	BroT06.C03g04460	-	80080879
NP_001190272.1	BroT13.C03g04740.1_genome_5	76.768	198	29	4	1	182	1	197	1.22e-95	279	PASS	PASS	5	7	GWHDTYE00000007	2537023	2540144	3122	197	BroT13.C03g04740.1	-	79662617	0	BroT13.C03g04740	-	79662616
NP_001190272.1	BroT07.C03g04790.1_genome_4	76.768	198	29	4	1	182	1	197	1.22e-95	279	PASS	PASS	4	7	GWHDTYA00000007	2560302	2563423	3122	197	BroT07.C03g04790.1	-	79045504	0	BroT07.C03g04790	-	79045503
NP_001190272.1	bro5G09296.1_genome_2	76.768	198	29	4	1	182	1	197	1.22e-95	279	PASS	PASS	2	1	GWHBKLA00000001	76829979	76833100	3122	197	bro5G09296.1	-	77482816	0	bro5G09296	-	77482815
NP_001190272.1	BroT08.C03g04480.1_genome_11	75.758	198	31	4	1	182	1	197	2.17e-94	275	PASS	PASS	11	1	GWHDUBL00000001	2204760	2208071	3312	197	BroT08.C03g04480.1	-	83007837	0	BroT08.C03g04480	-	83007836
NP_001190272.1	BroT10.C03g04930.1_genome_10	75.758	198	31	4	1	182	1	197	2.17e-94	275	PASS	PASS	10	9	GWHDUBI00000009	2463355	2466666	3312	197	BroT10.C03g04930.1	-	82911034	0	BroT10.C03g04930	-	82911033
NP_001190272.1	BroT19.C03g04560.1_genome_8	75.758	198	31	4	1	182	1	197	2.17e-94	275	PASS	PASS	8	6	GWHDTYL00000006	2336851	2340140	3290	197	BroT19.C03g04560.1	-	81476966	0	BroT19.C03g04560	-	81476965
NP_001190272.1	BroT02.C03g04620.1_genome_3	75.758	198	31	4	1	182	1	197	2.17e-94	275	PASS	PASS	3	8	GWHDTWX00000008	2318879	2322190	3312	197	BroT02.C03g04620.1	-	78562605	0	BroT02.C03g04620	-	78562604
NP_001190272.1	rna-XM_013773027.1_genome_1	75.758	198	31	4	1	182	1	197	2.17e-94	275	PASS	PASS	1	3	NC_027750.1	2126418	2130146	3729	197	rna-XM_013773027.1	XM_013773027.1	76831022	0	gene-LOC106334698	LOC106334698	76831021
NP_001190272.1	BroT22.C03g04930.1_genome_15	75.253	198	32	4	1	182	1	197	2.22e-93	273	PASS	PASS	15	3	C03	2600664	2603799	3136	197	BroT22.C03g04930.1	-	85723798	0	BroT22.C03g04930	-	85723797
NP_001190272.1	BroT21.C03g04510.1_genome_13	75.253	198	32	4	1	182	1	197	2.22e-93	273	PASS	PASS	13	3	GWHDUBS00000003	2320269	2323405	3137	197	BroT21.C03g04510.1	-	84400603	0	BroT21.C03g04510	-	84400602
NP_001190272.1	BroT17.C03g04650.1_genome_12	75.253	198	32	4	1	182	1	197	2.22e-93	273	PASS	PASS	12	22	GWHDUBP00000022	2231703	2234803	3101	197	BroT17.C03g04650.1	-	84040146	0	BroT17.C03g04650	-	84040145
NP_001190272.1	BroT12.C03g04620.1_genome_9	75.253	198	32	4	1	182	1	197	2.22e-93	273	PASS	PASS	9	3	GWHDUBH00000003	2232000	2235300	3301	197	BroT12.C03g04620.1	-	81896459	0	BroT12.C03g04620	-	81896458
NP_001190272.1	BroT10.C09g56240.1_genome_10	78.283	198	26	4	1	182	1	197	2.70e-93	273	PASS	PASS	10	1	GWHDUBI00000001	64629709	64633718	4010	197	BroT10.C09g56240.1	-	82449630	0	BroT10.C09g56240	-	82449629
NP_001190272.1	BroT22.C09g53770.1_genome_15	77.778	198	27	4	1	182	1	197	7.55e-92	269	PASS	PASS	15	8	C09	60559275	60563431	4157	197	BroT22.C09g53770.1	-	86161892	0	BroT22.C09g53770	-	86161891
NP_001190272.1	BroT21.C09g54460.1_genome_13	77.778	198	27	4	1	182	1	197	7.55e-92	269	PASS	PASS	13	9	GWHDUBS00000009	59535071	59539226	4156	197	BroT21.C09g54460.1	-	84868365	0	BroT21.C09g54460	-	84868364
NP_001190272.1	BroT08.C09g55760.1_genome_11	77.778	198	27	4	1	182	1	197	7.55e-92	269	PASS	PASS	11	7	GWHDUBL00000007	63855664	63859819	4156	197	BroT08.C09g55760.1	-	83496457	0	BroT08.C09g55760	-	83496456
NP_001190272.1	BroT12.C09g56490.1_genome_9	77.778	198	27	4	1	182	1	197	7.55e-92	269	PASS	PASS	9	5	GWHDUBH00000005	58965673	58969828	4156	197	BroT12.C09g56490.1	-	82119087	0	BroT12.C09g56490	-	82119086
NP_001190272.1	BroT24.C09g53630.1_genome_7	77.778	198	27	4	1	182	1	197	7.55e-92	269	PASS	PASS	7	9	GWHDTYK00000009	59258759	59262915	4157	197	BroT24.C09g53630.1	-	81125041	0	BroT24.C09g53630	-	81125040
NP_001190272.1	BroT10.C09g56270.1_genome_10	77.778	198	27	4	1	182	1	197	1.22e-91	268	PASS	PASS	10	1	GWHDUBI00000001	64665288	64673426	8139	197	BroT10.C09g56270.1	-	82449676	0	BroT10.C09g56270	-	82449675
NP_001190272.1	BroT06.C09g54360.1_genome_6	77.778	198	27	4	1	182	1	197	1.22e-91	268	PASS	PASS	6	9	GWHDTYJ00000009	61757541	61761817	4277	197	BroT06.C09g54360.1	-	80533292	0	BroT06.C09g54360	-	80533291
NP_001190272.1	rna-XM_013756817.1_genome_1	77.778	198	27	4	1	182	1	197	1.22e-91	268	PASS	PASS	1	9	NC_027756.1	51033814	51062348	28535	197	rna-XM_013756817.1	XM_013756817.1	77336388	0	gene-LOC106318713	LOC106318713	77336387
NP_001190272.1	BolO_9g65600.1_genome_14	77.273	198	28	4	1	182	1	197	3.82e-91	267	PASS	PASS	14	8	C09	62551864	62556327	4464	197	BolO_9g65600.1	-	85589821	0	BolO_9g65600	-	85589820
NP_001190272.1	BroT22.C09g53740.1_genome_15	77.273	198	28	4	1	182	1	197	1.29e-90	266	PASS	PASS	15	8	C09	60528585	60532602	4018	197	BroT22.C09g53740.1	-	86161852	0	BroT22.C09g53740	-	86161851
NP_001190272.1	BroT08.C09g55720.1_genome_11	77.273	198	28	4	1	182	1	197	1.29e-90	266	PASS	PASS	11	7	GWHDUBL00000007	63825037	63829053	4017	197	BroT08.C09g55720.1	-	83496413	0	BroT08.C09g55720	-	83496412
NP_001190272.1	BroT12.C09g56450.1_genome_9	77.273	198	28	4	1	182	1	197	1.29e-90	266	PASS	PASS	9	5	GWHDUBH00000005	58935004	58939021	4018	197	BroT12.C09g56450.1	-	82119043	0	BroT12.C09g56450	-	82119042
NP_001190272.1	BroT24.C09g53600.1_genome_7	77.273	198	28	4	1	182	1	197	1.29e-90	266	PASS	PASS	7	9	GWHDTYK00000009	59228080	59232097	4018	197	BroT24.C09g53600.1	-	81124999	0	BroT24.C09g53600	-	81124998
NP_001190272.1	BroT13.C09g55450.1_genome_5	77.273	198	28	4	1	182	1	197	1.29e-90	266	PASS	PASS	5	10	GWHDTYE00000010	61182149	61186135	3987	197	BroT13.C09g55450.1	-	79881935	0	BroT13.C09g55450	-	79881934
NP_001190272.1	bro9G06414.1_genome_2	77.273	198	28	4	1	182	1	197	1.29e-90	266	PASS	PASS	2	2	GWHBKLA00000002	62869994	62874010	4017	197	bro9G06414.1	-	77567945	0	bro9G06414	-	77567944
NP_001190272.1	BolO_9g65590.1_genome_14	76.650	197	29	4	1	182	1	195	5.82e-89	261	PASS	PASS	14	8	C09	62538681	62544526	5846	195	BolO_9g65590.1	-	85589803	0	BolO_9g65590	-	85589802
NP_001190272.1	BroT08.C09g55740.1_genome_11	76.650	197	29	4	1	182	1	195	5.82e-89	261	PASS	PASS	11	7	GWHDUBL00000007	63842668	63848173	5506	195	BroT08.C09g55740.1	-	83496435	0	BroT08.C09g55740	-	83496434
NP_001190272.1	BroT12.C09g56470.1_genome_9	76.650	197	29	4	1	182	1	195	5.82e-89	261	PASS	PASS	9	5	GWHDUBH00000005	58952656	58958166	5511	195	BroT12.C09g56470.1	-	82119065	0	BroT12.C09g56470	-	82119064
NP_001190272.1	BroT13.C09g55490.1_genome_5	76.650	197	29	4	1	182	1	195	5.82e-89	261	PASS	PASS	5	10	GWHDTYE00000010	61239350	61243557	4208	195	BroT13.C09g55490.1	-	79881995	0	BroT13.C09g55490	-	79881994
NP_001190272.1	BroT17.C09g58400.1_genome_12	78.261	184	37	3	1	182	1	183	1.05e-88	261	PASS	PASS	12	3	GWHDUBP00000003	64214827	64219017	4191	183	BroT17.C09g58400.1	-	83693608	0	BroT17.C09g58400	-	83693607
NP_001190272.1	BroT19.C09g54900.1_genome_8	75.500	200	29	5	1	181	1	199	1.24e-86	261	PASS	PASS	8	5	GWHDTYL00000005	63873701	63881391	7691	332	BroT19.C09g54900.1	-	81462586	0	BroT19.C09g54900	-	81462585
NP_001190272.1	rna-XM_013756814.1_genome_1	76.684	193	28	4	1	177	1	192	1.66e-86	260	PASS	PASS	1	9	NC_027756.1	51011260	51016359	5100	331	rna-XM_013756814.1	XM_013756814.1	77336362	0	gene-LOC106318712	LOC106318712	77336361
NP_001190272.1	BroT08.C02g04460.1_genome_11	72.727	198	36	5	1	182	1	196	3.01e-86	261	PASS	PASS	11	8	GWHDUBL00000008	2681963	2688814	6852	364	BroT08.C02g04460.1	-	83510799	0	BroT08.C02g04460	-	83510798
NP_001190272.1	BroT10.C02g04020.1_genome_10	72.727	198	36	5	1	182	1	196	3.01e-86	261	PASS	PASS	10	7	GWHDUBI00000007	2337777	2344628	6852	364	BroT10.C02g04020.1	-	82781068	0	BroT10.C02g04020	-	82781067
NP_001190272.1	BroT12.C02g03680.1_genome_9	72.727	198	36	5	1	182	1	196	3.01e-86	261	PASS	PASS	9	4	GWHDUBH00000004	2148435	2155292	6858	364	BroT12.C02g03680.1	-	81993583	0	BroT12.C02g03680	-	81993582
NP_001190272.1	BroT02.C02g03840.1_genome_3	72.727	198	36	5	1	182	1	196	3.01e-86	261	PASS	PASS	3	1	GWHDTWX00000001	2258945	2265808	6864	364	BroT02.C02g03840.1	-	78103593	0	BroT02.C02g03840	-	78103592
NP_001190272.1	BroT02.C09g56170.1_genome_3	77.540	187	26	3	1	172	1	186	1.01e-85	256	PASS	PASS	3	7	GWHDTWX00000007	61808235	61822128	13894	269	BroT02.C09g56170.1	-	78547965	0	BroT02.C09g56170	-	78547964
NP_001190272.1	BolO_9g65570.2_genome_14	76.042	192	29	4	1	176	1	191	1.24e-85	255	PASS	PASS	14	8	C09	62521495	62526260	4766	257	BolO_9g65570.2	-	85589775	0	BolO_9g65570	-	85589774
NP_001190272.1	BroT13.C09g55480.1_genome_5	76.882	186	27	3	1	172	1	184	2.39e-85	253	PASS	PASS	5	10	GWHDTYE00000010	61217501	61225894	8394	208	BroT13.C09g55480.1	-	79881977	0	BroT13.C09g55480	-	79881976
NP_001190272.1	BroT10.C09g56260.1_genome_10	77.540	187	26	3	1	172	1	186	6.27e-85	259	PASS	PASS	10	1	GWHDUBI00000001	64653332	64659625	6294	414	BroT10.C09g56260.1	-	82449652	0	BroT10.C09g56260	-	82449651
NP_001190272.1	bro9G06417.1_genome_2	77.540	187	26	3	1	172	1	186	7.12e-85	256	PASS	PASS	2	2	GWHBKLA00000002	62900697	62908924	8228	336	bro9G06417.1	-	77567973	0	bro9G06417	-	77567972
NP_001190272.1	BroT13.C09g55470.1_genome_5	77.540	187	26	3	1	172	1	186	1.44e-84	258	PASS	PASS	5	10	GWHDTYE00000010	61205611	61211881	6271	403	BroT13.C09g55470.1	-	79881957	0	BroT13.C09g55470	-	79881956
NP_001190272.1	BroT02.C09g56120.1_genome_3	77.540	187	26	3	1	172	1	186	1.76e-84	257	PASS	PASS	3	7	GWHDTWX00000007	61785700	61793774	8075	376	BroT02.C09g56120.1	-	78547919	0	BroT02.C09g56120	-	78547918
NP_001190272.1	BroT17.C02g04030.1_genome_12	71.357	199	38	6	1	182	1	197	1.27e-83	254	PASS	PASS	12	23	GWHDUBP00000023	2434613	2441607	6995	365	BroT17.C02g04030.1	-	84137958	0	BroT17.C02g04030	-	84137957
NP_001190272.1	BroT06.C02g04020.1_genome_6	71.357	199	38	6	1	182	1	197	1.27e-83	254	PASS	PASS	6	2	GWHDTYJ00000002	2500847	2507841	6995	365	BroT06.C02g04020.1	-	80020414	0	BroT06.C02g04020	-	80020413
NP_001190272.1	BroT13.C02g03790.1_genome_5	71.357	199	38	6	1	182	1	197	1.27e-83	254	PASS	PASS	5	8	GWHDTYE00000008	2359958	2366952	6995	365	BroT13.C02g03790.1	-	79757973	0	BroT13.C02g03790	-	79757972
NP_001190272.1	BroT07.C02g04130.1_genome_4	71.357	199	38	6	1	182	1	197	1.27e-83	254	PASS	PASS	4	8	GWHDTYA00000008	2659664	2666658	6995	365	BroT07.C02g04130.1	-	79142170	0	BroT07.C02g04130	-	79142169
NP_001190272.1	BroT10.C09g56280.1_genome_10	77.540	187	26	3	1	172	1	186	1.47e-83	258	PASS	PASS	10	1	GWHDUBI00000001	64687168	64695105	7938	503	BroT10.C09g56280.1	-	82449692	0	BroT10.C09g56280	-	82449691
NP_001190272.1	BroT02.C09g56180.1_genome_3	77.540	187	26	3	1	172	98	283	4.33e-83	256	PASS	PASS	3	7	GWHDTWX00000007	61824899	61837128	12230	484	BroT02.C09g56180.1	-	78547983	0	BroT02.C09g56180	-	78547982
