Gen-id	Homology_group	Genome_numbers	start coordinate	end coordinate	Best Arabidopsis Thaliana hit	% identity Arabidopsis Thaliana hit	full_name best hit Arabidopsis	Best cauliflower hit	% identity cauliflower hit	Gene found blasting the initial query to the pangenome?	Gene found blasting the Brassica best hit to the pangenome	Species
BroT25.C09g32710.1	35090639	2	5082600.0	5085055.0	AT5G51870.3	70.513	AGAMOUS-like 71	BroT22.C09g32820.1	100.000	YES	YES	cauliflower
caul9G03555.1	35090639	1	5101933.0	5104386.0	AT5G51870.3	70.513	AGAMOUS-like 71	BroT22.C09g32820.1	100.000	YES	YES	cauliflower
BroT22.C01g01650.1	35129399	4	16459810.0	16462247.0	AT4G37435.1	49.727	None	BroT22.C01g01650.1	100.000	YES	YES	cauliflower
BroT25.C07g26520.1	35124348	2	16560153.0	16562589.0	AT2G03060.2	79.630	AGAMOUS-like 30	BroT22.C07g27830.1	99.733	YES	YES	cauliflower
caul7G02777.1	35124348	1	16378141.0	16380578.0	AT2G03060.2	79.630	AGAMOUS-like 30	BroT22.C07g27830.1	99.733	YES	YES	cauliflower
BroT22.C07g27830.1	35124348	4	16432715.0	16435151.0	AT2G03060.2	79.630	AGAMOUS-like 30	BroT22.C07g27830.1	100.000	YES	YES	cauliflower
BroT21.C07g26910.1	35124348	3	60686701.0	60689117.0	AT2G03060.2	79.630	AGAMOUS-like 30	BroT22.C07g27830.1	100.000	YES	YES	cauliflower
BroT25.C07g45320.1	35090639	2	64114705.0	64117121.0	AT5G51870.3	40.491	AGAMOUS-like 71	BroT22.C07g46880.1	100.000	YES	YES	cauliflower
BroT25.C05g54980.1	35090639	2	67754335.0	67756752.0	AT3G02310.1	90.426	SEPALLATA 2	BroT22.C01g50970.1	92.632	YES	NO	cauliflower
BroT25.C01g49450.1	35090639	2	63934474.0	63936891.0	AT3G02310.1	89.474	SEPALLATA 2	BroT22.C01g50970.1	100.000	YES	NO	cauliflower
